Date, level, difference value
31/07/2019, 100, -0.116989136
31/07/2019, 70, -0.18940735
31/07/2019, 50, 0.038528442
31/07/2019, 30, 0.12956238
31/07/2019, 20, 0.44573975
31/07/2019, 10, 1.2744141
31/07/2019, 7, 1.0924835
31/07/2019, 5, 0.36410522
31/07/2019, 3, -0.0035858154
31/07/2019, 2, 3.6814423
31/07/2019, 1, 2.8633423
01/08/2019, 100, -0.14613342
01/08/2019, 70, -0.15324402
01/08/2019, 50, 0.04145813
01/08/2019, 30, 0.10757446
01/08/2019, 20, 0.46194458
01/08/2019, 10, 1.196701
01/08/2019, 7, 0.70654297
01/08/2019, 5, -0.12614441
01/08/2019, 3, -0.26519775
01/08/2019, 2, 3.3419037
01/08/2019, 1, 2.4114227
02/08/2019, 100, -0.14906311
02/08/2019, 70, -0.1723175
02/08/2019, 50, -0.039733887
02/08/2019, 30, 0.095581055
02/08/2019, 20, 0.34230042
02/08/2019, 10, 0.9601593
02/08/2019, 7, 0.7199249
02/08/2019, 5, 0.019729614
02/08/2019, 3, -0.50865173
02/08/2019, 2, 2.336258
02/08/2019, 1, 2.6868134
03/08/2019, 100, -0.08592224
03/08/2019, 70, -0.10525513
03/08/2019, 50, -0.005996704
03/08/2019, 30, 0.074020386
03/08/2019, 20, 0.39476013
03/08/2019, 10, 1.109848
03/08/2019, 7, 0.9017792
03/08/2019, 5, 0.25827026
03/08/2019, 3, -0.7774658
03/08/2019, 2, 2.2487793
03/08/2019, 1, 3.5372162
04/08/2019, 100, -0.1722107
04/08/2019, 70, -0.009796143
04/08/2019, 50, 0.05709839
04/08/2019, 30, 0.1563263
04/08/2019, 20, 0.37948608
04/08/2019, 10, 1.1058197
04/08/2019, 7, 1.0877533
04/08/2019, 5, 0.4160614
04/08/2019, 3, -0.61317444
04/08/2019, 2, 2.421997
04/08/2019, 1, 4.009842
05/08/2019, 100, -0.14518738
05/08/2019, 70, 4.5776367e-05
05/08/2019, 50, 0.10450745
05/08/2019, 30, 0.18603516
05/08/2019, 20, 0.36961365
05/08/2019, 10, 1.1994934
05/08/2019, 7, 1.0539246
05/08/2019, 5, 0.30584717
05/08/2019, 3, -0.5161133
05/08/2019, 2, 3.0541382
05/08/2019, 1, 2.6247559
06/08/2019, 100, -0.028289795
06/08/2019, 70, -0.081466675
06/08/2019, 50, 0.1638031
06/08/2019, 30, 0.25006104
06/08/2019, 20, 0.533905
06/08/2019, 10, 1.308609
06/08/2019, 7, 0.9280853
06/08/2019, 5, 0.17289734
06/08/2019, 3, -0.2331543
06/08/2019, 2, 2.7373657
06/08/2019, 1, 2.612732
07/08/2019, 100, -0.03855896
07/08/2019, 70, 0.014434814
07/08/2019, 50, 0.14562988
07/08/2019, 30, 0.2835846
07/08/2019, 20, 0.3655243
07/08/2019, 10, 1.1672974
07/08/2019, 7, 0.8967438
07/08/2019, 5, 0.32543945
07/08/2019, 3, 0.1532135
07/08/2019, 2, 2.646103
07/08/2019, 1, 2.5222473
08/08/2019, 100, -0.045684814
08/08/2019, 70, -0.049591064
08/08/2019, 50, 0.08526611
08/08/2019, 30, 0.1856842
08/08/2019, 20, 0.28863525
08/08/2019, 10, 1.1826019
08/08/2019, 7, 1.0781555
08/08/2019, 5, 0.5419159
08/08/2019, 3, 0.8545227
